walmart-sales-dataset-of-45stores_4 columns
Weekly_Sales;Temperature;Fuel_Price;Unemployment
939367.14;38.64;3.354;9.653
1047658.09;36.7;3.411;9.653
1123446.51;37.25;3.493;9.653
950154.24;39.89;3.541;9.653
990263.7;42.74;3.619;9.653
976393.43;42.7;3.667;9.653
999298.43;48.09;3.707;9.653
945143.33;47.93;3.759;9.653
938861.77;59.29;3.82;9.653
1091020.37;54.42;3.864;9.575
987353.65;59.12;3.881;9.575
977628.78;55.34;3.864;9.575
940299.87;66.49;3.81;9.575
991104.4;65.04;3.747;9.575
949625.52;61.92;3.685;9.575
998672.85;64.97;3.62;9.575
1015737.61;72.42;3.551;9.575
977062.44;70.41;3.483;9.575
999511.29;75.35;3.433;9.575
982345.51;76.48;3.372;9.575
1000285.1;78.85;3.329;9.575
942970.63;81.91;3.257;9.575
1007867.68;77.95;3.187;9.285
954677.75;74.02;3.224;9.285
950929.59;77.7;3.263;9.285
917883.79;77.3;3.356;9.285
973250.41;78.93;3.374;9.285
1004523.59;78.26;3.476;9.285
1013820.86;77.78;3.552;9.285
926250.21;72.44;3.61;9.285
933487.71;75.89;3.646;9.285
976415.56;78.26;3.709;9.285
955211.7;64.28;3.706;9.285
943047.78;66.08;3.721;9.285
928629.31;67.06;3.666;9.285
968896.68;65.41;3.62;8.839
948613.39;59.94;3.603;8.839
963516.28;58.47;3.61;8.839
956987.81;57.95;3.514;8.839
1230613.5;27.19;2.784;9.262
1168815.31;29.81;2.773;9.262
1270658.64;32.44;2.745;9.262
1020651.74;36;2.754;9.262
1162610.27;38.07;2.777;9.262
1150344.39;45.98;2.818;9.262
1117536.09;49.04;2.844;9.262
1078900.44;52.34;2.854;9.262
1189556.47;46.9;2.85;9.051
1198014.97;62.62;2.869;9.051
1084487.55;54.95;2.899;9.051
1110827.48;53.91;2.902;9.051
1096930.65;53.55;2.921;9.051
1182099.88;69.02;2.966;9.051
1104277.57;53.82;2.982;9.051
1078182.18;63.31;2.958;9.051
1223777.48;67.88;2.899;9.051
1282378.71;74.29;2.847;9.051
1160412.71;68.9;2.809;9.051
1198025.76;70;2.78;9.051
1230245.74;78.02;2.808;9.051
1245827.08;76.25;2.815;8.861
1268766.76;82.69;2.793;8.861
1124414.87;78.26;2.783;8.861
1121756.43;81.56;2.771;8.861
1139131.78;79.78;2.781;8.861
1180183.39;77.45;2.784;8.861
1090587.5;77.36;2.805;8.861
1033719.5;75.16;2.779;8.861
917693.06;70.31;2.755;8.861
948660.79;78.52;2.715;8.861
961685.98;70.38;2.699;8.861
831443.61;64.5;2.706;8.861
758069.78;67.08;2.713;8.861
771065.21;70.19;2.707;8.763
874615.32;57.78;2.764;8.763
798376.99;58.38;2.868;8.763
827705.82;52.82;2.917;8.763
857797.33;61.02;2.921;8.763
843755.12;45.91;2.917;8.763
870914.69;45.9;2.931;8.763
846850.35;50.81;3;8.763
1781866.98;46.67;3.039;8.763
982598.88;41.81;3.046;8.763
1108580.19;30.83;3.109;8.763
1314987.4;31.62;3.14;8.763
1779236.54;31.34;3.141;8.763
576332.05;29.59;3.179;8.763
649289.75;34.42;3.193;8.549
687670.78;25.7;3.205;8.549
659902.07;30.13;3.229;8.549
633289.78;23.64;3.237;8.549
747577.05;28.7;3.231;8.549
859258.17;30.45;3.239;8.549
865305.88;39.32;3.245;8.549
841129.26;33.05;3.274;8.549
850448.54;36.99;3.433;8.549
830601.39;43.64;3.582;8.549
800662.82;46.65;3.631;8.549
762184.1;40.11;3.625;8.549
762620.94;37.27;3.638;8.512
813352.41;46.87;3.72;8.512
795157.2;52.24;3.821;8.512
841778.34;50.02;3.892;8.512
811824.06;61.71;3.962;8.512
835181.18;56.48;4.046;8.512
826155.95;60.07;4.066;8.512
776838.56;60.22;4.062;8.512
850708.6;66.43;3.985;8.512
955466.84;74.17;3.922;8.512
855130.21;73.26;3.881;8.512
828594.86;67.03;3.842;8.512
849397.57;72.02;3.804;8.512
874453.88;73.76;3.748;8.684
827717.85;76.87;3.711;8.684
813845.5;77.83;3.76;8.684
820188.42;82.28;3.811;8.684
770820.27;79.41;3.829;8.684
826820.71;78.14;3.842;8.684
819911.89;76.67;3.812;8.684
820288.35;72.97;3.747;8.684
897037.25;72.88;3.704;8.684
813486.55;71.44;3.703;8.684
922440.64;70.93;3.738;8.684
738792.11;69.65;3.742;8.684
705802.45;63.61;3.711;8.684
749676.95;70.92;3.645;8.684
791637.53;56.91;3.583;8.745
772859.25;64.78;3.541;8.745
811328.4;59.62;3.57;8.745
808821.5;51.81;3.569;8.745
653468.75;44.46;3.551;8.745
880576.33;49.69;3.53;8.745
820964.1;51.42;3.53;8.745
1733822.4;47.88;3.492;8.745
903606.03;50.55;3.452;8.745
948964.99;46.28;3.415;8.745
1115255.65;40.68;3.413;8.745
1550214.02;41.59;3.389;8.745
904650.55;37.85;3.389;8.745
671708.09;35.8;3.422;8.744
625135.11;41.3;3.513;8.744
669850.04;30.35;3.533;8.744
588722.99;36.96;3.567;8.744
746901.03;42.52;3.617;8.744
849779.14;37.86;3.64;8.744
824568.39;37.24;3.695;8.744
805028.74;41.74;3.739;8.744
766571.1;40.07;3.816;8.744
796351.35;44.32;3.848;8.744
793045.82;49.6;3.862;8.744
760671.1;57.3;3.9;8.744
744525.69;49.4;3.953;8.744
860293.46;48.73;3.996;8.876
788633.42;52.22;4.044;8.876
794660.24;62.62;4.027;8.876
721212.45;52.33;4.004;8.876
772036.6;53.68;3.951;8.876
802383.63;58.97;3.889;8.876
819196.68;65.15;3.848;8.876
822167.17;64.77;3.798;8.876
932195.52;73.4;3.742;8.876
873415.01;64.05;3.689;8.876
848289.41;69.52;3.62;8.876
911696;73.23;3.564;8.876
892133.41;73.94;3.506;8.876
985479.64;82.08;3.475;8.839
825763.48;78.95;3.523;8.839
841224.74;78.64;3.567;8.839
808030.15;76.01;3.647;8.839
866216.36;75.22;3.654;8.839
888368.8;78.44;3.722;8.839
887979.47;76.51;3.807;8.839
895274.72;72.93;3.834;8.839
931278.97;75;3.867;8.839
984833.35;76;3.911;8.839
821568.64;68.72;3.948;8.839
772302.94;66.1;4.038;8.839
814099.86;64.92;3.997;8.839
866064.4;64.5;3.985;8.665
873643.14;55.4;4;8.665
829284.67;56.53;3.969;8.665
865137.6;58.99;3.882;8.665
467546.74;45.97;2.545;8.554
469563.7;46.11;2.539;8.554
470281.03;45.66;2.472;8.554
447519.44;50.87;2.52;8.554
480203.43;51.33;2.574;8.554
441434.2;61.96;2.619;8.554
428851.99;59.56;2.701;8.554
404438.51;55.76;2.711;8.554
435972.82;63.43;2.708;8.464
453016.91;68.54;2.743;8.464
483699.56;66.74;2.769;8.464
434116.8;68.03;2.762;8.464
457899.64;70.9;2.725;8.464
489372.02;75.56;2.786;8.464
476733.74;77.53;2.805;8.464
474917.98;77.34;2.767;8.464
447050.42;80.87;2.716;8.464
471088.88;79.93;2.664;8.464
467711.18;82.3;2.615;8.464
485694.72;84.37;2.572;8.464
434879.87;84.14;2.601;8.464
434252.15;81.85;2.606;8.36
471713.59;81.74;2.596;8.36
466962.04;84.43;2.561;8.36
452021.2;82.6;2.542;8.36
432451.91;81.88;2.602;8.36
467442.94;85.49;2.573;8.36
470436.8;86.06;2.644;8.36
437949.9;85.54;2.604;8.36
412050.73;84.62;2.562;8.36
431294.45;82.29;2.533;8.36
434471.38;80.58;2.513;8.36
454694.21;82.1;2.55;8.36
419348.59;79.17;2.578;8.36
422169.47;74.66;2.567;8.476
444351.61;66.34;2.595;8.476
453308.15;71.57;2.705;8.476
424956.3;72.24;2.698;8.476
392654.26;76.22;2.68;8.476
405860.37;62.72;2.655;8.476
425804.8;61.97;2.705;8.476
411615.71;56.73;2.741;8.476
408891.49;67.73;2.725;8.476
360266.09;54.44;2.694;8.476
404545.03;51.83;2.813;8.476
410214.7;56.73;2.852;8.476
422093.59;59.1;2.863;8.476
359310.65;52.88;2.949;8.476
384659.85;54.11;2.942;8.395
410497.73;42.87;2.971;8.395
399191.05;51.18;2.98;8.395
372174.12;48.74;2.995;8.395
417521.7;46.68;2.98;8.395
401501.2;41.16;3.009;8.395
427175.03;57.48;3.017;8.395
380279.44;67.73;3.053;8.395
402579.84;64.55;3.282;8.395
407506.78;59.15;3.448;8.395
431412.22;64.9;3.487;8.395
390732.02;71.07;3.488;8.395
385672.11;67.31;3.529;8.3
428727.61;69.39;3.645;8.3
414986.54;73.25;3.763;8.3
374574.72;74.57;3.805;8.3
340708.78;76.1;3.837;8.3
393401.4;69.56;3.917;8.3
395316.65;76.73;3.92;8.3
376183.44;73.02;3.925;8.3
348655.2;81.28;3.786;8.3
373703.95;82.96;3.69;8.3
374182.04;82.41;3.633;8.3
394645.25;84.43;3.599;8.3
360009.94;83.95;3.569;8.3
354270.77;85.33;3.502;8.177
377464.62;84.71;3.44;8.177
385631.48;85.63;3.55;8.177
361311.41;83.31;3.637;8.177
354361.08;84.99;3.66;8.177
381017.75;86.71;3.652;8.177
380188.69;87.64;3.608;8.177
373267.58;87.24;3.534;8.177
344964.2;86.02;3.501;8.177
350276.29;87.5;3.481;8.177
352960.64;77.94;3.499;8.177
343108.12;82.06;3.473;8.177
322405.13;78.35;3.441;8.177
314910.37;81.52;3.328;8.177
346137.87;71.2;3.262;7.716
342076.99;74.16;3.234;7.716
328633.34;67.89;3.308;7.716
306193.81;71.31;3.306;7.716
313387.11;58.97;3.287;7.716
328498.92;63.5;3.254;7.716
332901.94;66.28;3.26;7.716
332811.55;66.41;3.181;7.716
293350.51;53.57;3.164;7.716
312298.37;50.64;3.147;7.716
341503.92;58.31;3.133;7.716
325262.46;55.41;3.098;7.716
287425.22;48.26;3.132;7.716
329467.82;57.18;3.129;7.244
325976.34;56.28;3.254;7.244
330927.21;58.9;3.275;7.244
301444.94;62.73;3.313;7.244
310982.87;61.33;3.421;7.244
335741.9;54.49;3.462;7.244
326316.73;54.38;3.503;7.244
313270.45;62.21;3.55;7.244
315396.72;64.54;3.619;7.244
318674.93;63.19;3.647;7.244
335345.82;67.48;3.779;7.244
317872.51;69.18;3.845;7.244
304144.9;70.48;3.891;7.244
331026.11;73.95;3.934;6.989
339407.94;72.54;3.919;6.989
323915.32;70.87;3.918;6.989
308389.82;70.06;3.888;6.989
312467.52;77.17;3.835;6.989
330518.34;76.55;3.764;6.989
324801.13;73.7;3.713;6.989
306098.17;78.94;3.636;6.989
306005.53;80.74;3.567;6.989
338273.38;81.5;3.513;6.989
333146.88;82.15;3.407;6.989
306411.01;80.4;3.358;6.989
291530.43;86.68;3.273;6.989
306578.89;81.52;3.232;6.623
298337.41;78.15;3.245;6.623
303289.55;81.76;3.301;6.623
279643.43;84;3.392;6.623
304989.97;85.56;3.404;6.623
298947.51;84.41;3.49;6.623
314607.22;85.89;3.571;6.623
282545.55;81.26;3.574;6.623
282647.48;84.79;3.608;6.623
293728.57;84.19;3.697;6.623
301893.63;78.16;3.692;6.623
293804.45;75.98;3.709;6.623
270677.98;79.49;3.66;6.623
277137.86;73.57;3.611;6.228
300236.85;71.28;3.576;6.228
287360.05;74.06;3.57;6.228
272489.41;74.39;3.494;6.228
536006.73;45.97;2.572;8.554
529852.7;46.11;2.548;8.554
510382.5;45.66;2.514;8.554
513615.82;50.87;2.561;8.554
519255.68;51.33;2.625;8.554
513015.35;61.96;2.667;8.554
460020.74;59.56;2.72;8.554
515777.97;55.76;2.732;8.554
540189.7;63.43;2.719;8.464
513327.55;68.54;2.77;8.464
524544.83;66.74;2.808;8.464
527019.78;68.03;2.795;8.464
517850.83;70.9;2.78;8.464
543234.77;75.56;2.835;8.464
505196.08;77.53;2.854;8.464
510494.7;77.34;2.826;8.464
532241.22;80.87;2.759;8.464
479195.02;79.93;2.705;8.464
481915.11;82.3;2.668;8.464
505761.62;84.37;2.637;8.464
485419.39;84.14;2.653;8.464
498292.53;81.85;2.669;8.36
502456.04;81.74;2.642;8.36
485150.01;84.43;2.623;8.36
491998.12;82.6;2.608;8.36
487912.95;81.88;2.64;8.36
508576.62;85.49;2.627;8.36
491815.83;86.06;2.692;8.36
486930.72;85.54;2.664;8.36
512157.25;84.62;2.619;8.36
510427.53;82.29;2.577;8.36
510296.07;80.58;2.565;8.36
501251.4;82.1;2.582;8.36
494265.48;79.17;2.624;8.36
529877.93;74.66;2.603;8.476
524483.65;66.34;2.633;8.476
498925.86;71.57;2.72;8.476
510425.4;72.24;2.725;8.476
514485.9;76.22;2.716;8.476
539683.42;62.72;2.689;8.476
517546.69;61.97;2.728;8.476
518124.16;56.73;2.771;8.476
518220.72;67.73;2.735;8.476
508213.14;54.44;2.708;8.476
511207.52;51.83;2.843;8.476
534285.21;56.73;2.869;8.476
576809.92;59.1;2.886;8.476
460331.7;52.88;2.943;8.476
542464.02;54.11;2.976;8.395
525616.9;42.87;2.983;8.395
526486.82;51.18;3.016;8.395
513672.36;48.74;3.01;8.395
583835.18;46.68;2.989;8.395
522514.32;41.16;3.022;8.395
536840.69;57.48;3.045;8.395
514758.19;67.73;3.065;8.395
527572.25;64.55;3.288;8.395
505610.4;59.15;3.459;8.395
478503.06;64.9;3.488;8.395
522105.93;71.07;3.473;8.395
534578.78;67.31;3.524;8.3
543703.16;69.39;3.622;8.3
543775.87;73.25;3.743;8.3
526434.37;74.57;3.807;8.3
502918.18;76.1;3.81;8.3
547513.3;69.56;3.906;8.3
511871.63;76.73;3.899;8.3
533564.42;73.02;3.907;8.3
507086.75;81.28;3.786;8.3
500381.23;82.96;3.699;8.3
509647.25;82.41;3.648;8.3
525132.36;84.43;3.637;8.3
509276.22;83.95;3.594;8.3
517021.3;85.33;3.524;8.177
489059.93;84.71;3.48;8.177
498749.62;85.63;3.575;8.177
505543.53;83.31;3.651;8.177
504974.95;84.99;3.682;8.177
510787.46;86.71;3.684;8.177
502504.39;87.64;3.638;8.177
506897.98;87.24;3.554;8.177
527947.21;86.02;3.523;8.177
530367.83;87.5;3.533;8.177
506273.74;77.94;3.546;8.177
513341.94;82.06;3.526;8.177
516556.94;78.35;3.467;8.177
516402.1;81.52;3.355;8.177
522816.85;71.2;3.285;7.716
513636.01;74.16;3.274;7.716
522784.33;67.89;3.353;7.716
517355.44;71.31;3.372;7.716
555925.6;58.97;3.332;7.716
501268.78;63.5;3.297;7.716
527495.09;66.28;3.308;7.716
522554.04;66.41;3.236;7.716
527117.81;53.57;3.172;7.716
537224.52;50.64;3.158;7.716
533905.67;58.31;3.159;7.716
605791.46;55.41;3.112;7.716
451327.61;48.26;3.129;7.716
558343.57;57.18;3.157;7.244
546221.4;56.28;3.261;7.244
543894.07;58.9;3.268;7.244
514116.58;62.73;3.29;7.244
555424.24;61.33;3.36;7.244
527041.46;54.49;3.409;7.244
541071.29;54.38;3.51;7.244
518696.89;62.21;3.555;7.244
525559.17;64.54;3.63;7.244
535937.25;63.19;3.669;7.244
484588.34;67.48;3.734;7.244
520887.23;69.18;3.787;7.244
533734.94;70.48;3.845;7.244
564848.78;73.95;3.891;6.989
506973.17;72.54;3.891;6.989
523483.19;70.87;3.877;6.989
528807.45;70.06;3.814;6.989
535311.64;77.17;3.749;6.989
527983.04;76.55;3.688;6.989
534847.96;73.7;3.63;6.989
540625.79;78.94;3.561;6.989
531811.85;80.74;3.501;6.989
528940.78;81.5;3.452;6.989
508573.16;82.15;3.393;6.989
484032.75;80.4;3.346;6.989
508309.81;86.68;3.286;6.989
519498.32;81.52;3.227;6.623
506005.47;78.15;3.256;6.623
503744.56;81.76;3.311;6.623
514489.17;84;3.407;6.623
521959.28;85.56;3.417;6.623
500964.59;84.41;3.494;6.623
509633.71;85.89;3.571;6.623
522665.04;81.26;3.62;6.623
538344.1;84.79;3.638;6.623
526838.14;84.19;3.73;6.623
514651.74;78.16;3.717;6.623
521320.98;75.98;3.721;6.623
527953.14;79.49;3.666;6.623
546122.37;73.57;3.617;6.228
521810.75;71.28;3.601;6.228
551969.1;74.06;3.594;6.228
534738.43;74.39;3.506;6.228
358496.14;49.47;2.962;13.975
342214.9;47.87;2.946;13.975
327237.92;54.83;2.915;13.975
334222.73;50.23;2.825;13.975
372239.89;53.77;2.987;13.975
342023.92;50.11;2.925;13.975
333025.47;59.57;3.054;13.975
335858.11;60.06;3.083;13.975
368929.55;59.84;3.086;14.099
341630.46;59.25;3.09;14.099
337723.49;64.95;3.109;14.099
335121.82;64.55;3.05;14.099
337979.65;67.38;3.105;14.099
383657.44;70.15;3.127;14.099
346174.3;68.44;3.145;14.099
340497.08;76.2;3.12;14.099
326469.43;67.84;3.058;14.099
376184.88;81.39;2.941;14.099
354828.65;90.84;2.949;14.099
335691.85;81.06;3.043;14.099
322046.76;87.27;3.084;14.099
361181.48;91.98;3.105;14.18
343850.34;90.37;3.1;14.18
338277.71;97.18;3.094;14.18
328336.85;99.22;3.112;14.18
336378.38;96.31;3.017;14.18
378574.44;92.95;3.123;14.18
341400.72;87.01;3.159;14.18
329139.73;92.81;3.041;14.18
322868.56;93.19;3.129;14.18
377096.55;83.12;3.087;14.18
336227.69;83.63;3.044;14.18
336253.19;82.45;3.028;14.18
330604.9;81.77;2.939;14.18
360256.58;85.2;3.001;14.313
351271.36;71.82;3.013;14.313
337743.26;75;2.976;14.313
339042.18;68.85;3.014;14.313
341219.63;61.09;3.016;14.313
380870.09;65.49;3.129;14.313
340147.2;57.79;3.13;14.313
348593.99;58.18;3.161;14.313
360857.98;47.66;3.162;14.313
351925.36;43.33;3.041;14.313
355965.23;50.01;3.203;14.313
334441.15;52.77;3.236;14.313
369106.72;52.02;3.236;14.313
303908.81;45.64;3.148;14.313
386344.54;37.64;3.287;14.021
356138.79;43.15;3.312;14.021
341098.08;53.53;3.223;14.021
357557.16;50.74;3.342;14.021
402341.76;45.14;3.348;14.021
377672.46;51.3;3.381;14.021
364606.7;53.35;3.43;14.021
354232.34;48.45;3.53;14.021
405429.43;51.72;3.674;14.021
357897.18;57.75;3.818;14.021
349459.95;64.21;3.692;14.021
351541.62;54.4;3.909;14.021
382098.13;63.63;3.772;13.736
392152.3;64.47;4.003;13.736
362758.94;57.63;3.868;13.736
362952.34;72.12;4.134;13.736
344225.99;68.27;4.151;13.736
422186.65;68.4;4.193;13.736
366977.79;70.93;4.202;13.736
365730.76;66.59;4.169;13.736
356886.1;76.67;4.087;13.736
396826.06;71.81;4.031;13.736
381763.02;78.72;3.981;13.736
356797;86.84;3.935;13.736
354078.95;88.95;3.898;13.736
387334.04;89.85;3.842;13.503
399699.17;89.9;3.705;13.503
367181.71;88.1;3.692;13.503
365562.67;91.17;3.794;13.503
355131.33;93.29;3.805;13.503
437631.44;90.61;3.803;13.503
387844.05;91.04;3.701;13.503
362224.7;91.74;3.743;13.503
365672.55;94.61;3.74;13.503
416953.51;93.66;3.798;13.503
397771.68;88;3.913;13.503
408188.88;76.36;3.918;13.503
394665.28;82.95;3.789;13.503
366819.84;83.26;3.877;13.503
449516.29;70.44;3.827;12.89
400430.78;67.31;3.805;12.89
402709.17;73.05;3.842;12.89
378539.17;67.41;3.727;12.89
436970.1;59.77;3.828;12.89
411116.95;48.76;3.824;12.89
392003.13;54.2;3.813;12.89
393715.71;53.25;3.622;12.89
411252.02;52.5;3.701;12.89
435401.64;42.17;3.644;12.89
404283.84;43.29;3.6;12.89
419717.41;45.4;3.541;12.89
342667.35;44.64;3.428;12.89
478483.2;50.43;3.599;12.187
423260.82;48.07;3.657;12.187
405215.91;46.2;3.66;12.187
412882.31;50.43;3.675;12.187
457711.68;50.58;3.702;12.187
469787.38;52.27;3.722;12.187
415513.97;51.8;3.781;12.187
409411.61;53.13;3.95;12.187
471115.38;52.27;4.178;12.187
452792.53;54.54;4.25;12.187
428465.11;64.44;4.273;12.187
412456.48;56.26;4.038;12.187
408679.36;64.36;4.294;12.187
499267.66;64.05;4.121;11.627
435790.74;64.28;4.254;11.627
401615.8;66.73;4.222;11.627
419964.77;77.99;4.193;11.627
491755.69;76.03;4.171;11.627
429914.6;77.27;4.186;11.627
412314.71;84.51;4.11;11.627
422810.12;83.84;4.293;11.627
435579.7;78.11;4.277;11.627
448110.25;84.83;4.103;11.627
430222.07;85.94;4.144;11.627
405938.35;91.61;4.014;11.627
404634.36;90.47;3.875;11.627
471086.22;89.13;3.765;10.926
416036.75;95.61;3.723;10.926
441683.74;85.53;3.726;10.926
407186.47;93.47;3.769;10.926
469311.17;88.16;3.76;10.926
436690.13;95.91;3.811;10.926
411866.46;94.87;4.002;10.926
397428.22;85.32;4.055;10.926
424904.95;89.78;4.093;10.926
490274.82;88.52;4.124;10.926
430944.39;83.64;4.133;10.926
409600.98;82.97;4.125;10.926
398468.08;81.22;3.966;10.926
458479.01;81.61;3.966;10.199
437320.66;71.74;4.468;10.199
428806.46;68.66;4.449;10.199
417290.38;65.95;4.301;10.199
1230596.8;44.3;2.572;8.554
1266229.07;44.58;2.548;8.554
1230591.97;43.96;2.514;8.554
1168582.02;49.79;2.561;8.554
1266254.21;50.93;2.625;8.554
1244391.83;61.88;2.667;8.554
1301590.13;58.62;2.72;8.554
1235094.66;54.83;2.732;8.554
1463942.62;63.31;2.719;8.464
1327035.27;68.15;2.77;8.464
1242874.98;66.33;2.808;8.464
1280231.85;67.64;2.795;8.464
1263836.59;70.03;2.78;8.464
1355704.21;74.86;2.835;8.464
1226997.7;77.49;2.854;8.464
1350673.98;76.67;2.826;8.464
1365541.59;80.22;2.759;8.464
1512207.95;79.83;2.705;8.464
1371405.33;81.78;2.668;8.464
1368312.45;83.96;2.637;8.464
1280414.8;83.24;2.653;8.464
1352547.7;81.35;2.669;8.36
1330473.47;81.1;2.642;8.36
1339811.68;83.86;2.623;8.36
1314651.83;82.2;2.608;8.36
1308222.24;80.99;2.64;8.36
1409989.67;84.92;2.627;8.36
1371465.66;85.66;2.692;8.36
1471816.52;85.73;2.664;8.36
1417515.93;84.31;2.619;8.36
1345167.61;82.13;2.577;8.36
1279666.47;79.94;2.565;8.36
1252915.43;81.83;2.582;8.36
1199449.54;78.5;2.624;8.36
1219583.91;72.74;2.603;8.476
1286598.59;64.8;2.633;8.476
1238742;69.96;2.72;8.476
1261109.01;71.73;2.725;8.476
1294769.08;75.14;2.716;8.476
1293707.19;61.62;2.689;8.476
1291398.71;62.21;2.728;8.476
1370659.54;55.5;2.771;8.476
2149355.2;67.75;2.735;8.476
1431910.98;53.55;2.708;8.476
1630564.48;50.81;2.843;8.476
1842172.46;55.31;2.869;8.476
2495489.25;58.86;2.886;8.476
1230012.16;52.45;2.943;8.476
1224475.12;52.74;2.976;8.395
1193199.39;41.74;2.983;8.395
1243370.74;50.25;3.016;8.395
1158698.44;47.94;3.01;8.395
1343773.94;45.96;2.989;8.395
1227893.89;40.34;3.022;8.395
1335233.74;58.2;3.045;8.395
1240921.19;67.77;3.065;8.395
1316385.43;63.56;3.288;8.395
1283716.81;58.35;3.459;8.395
1348410.05;65.28;3.488;8.395
1284334.79;71.17;3.473;8.395
1316849.36;66.57;3.524;8.3
1350646.16;69.45;3.622;8.3
1348031.55;73.19;3.743;8.3
1563140.85;74.98;3.807;8.3
1379651.87;76.47;3.81;8.3
1370920.87;68.75;3.906;8.3
1325022.77;77.39;3.899;8.3
1373907.21;73.31;3.907;8.3
1406124.14;82.1;3.786;8.3
1541745.59;83.59;3.699;8.3
1442092.08;82.75;3.648;8.3
1451392.67;85.21;3.637;8.3
1363167.95;84.06;3.594;8.3
1429829.36;84.93;3.524;8.177
1414564.53;84.33;3.48;8.177
1380257.12;85.96;3.575;8.177
1416005.59;84.6;3.651;8.177
1426418.53;86.24;3.682;8.177
1518790.89;87.73;3.684;8.177
1514055.97;88.27;3.638;8.177
1629066.9;87.93;3.554;8.177
1573898.63;86.49;3.523;8.177
1465089.85;88.65;3.533;8.177
1429345.86;79.15;3.546;8.177
1372500.63;83.11;3.526;8.177
1338657.95;78.75;3.467;8.177
1311775.83;81.51;3.355;8.177
1443884.39;71.68;3.285;7.716
1384721.84;73.79;3.274;7.716
1465283.29;67.65;3.353;7.716
1472663.1;71.05;3.372;7.716
1553629.59;58.04;3.332;7.716
1456957.38;63.11;3.297;7.716
1510397.27;66.09;3.308;7.716
2338832.4;66.36;3.236;7.716
1632894.58;53.14;3.172;7.716
1781528.77;49.36;3.158;7.716
1991824.05;58.58;3.159;7.716
2554482.84;54.62;3.112;7.716
1537139.56;47.6;3.129;7.716
1478537.93;55.83;3.157;7.244
1369125.37;54.66;3.261;7.244
1394841.03;58.04;3.268;7.244
1320301.61;60.65;3.29;7.244
1396150.15;60.69;3.36;7.244
1442988.44;52.89;3.409;7.244
1511041.69;52.75;3.51;7.244
1412065.04;61.1;3.555;7.244
1453047.02;64.05;3.63;7.244
1470764.35;61.64;3.669;7.244
1522421.07;65.81;3.734;7.244
1469593.37;67.91;3.787;7.244
1499727.02;69.11;3.845;7.244
1764847.94;73.49;3.891;6.989
1580732.73;71.59;3.891;6.989
1433391.04;70.04;3.877;6.989
1456997.2;69.11;3.814;6.989
1512227.34;77.15;3.749;6.989
1470792.41;75.52;3.688;6.989
1522978.54;72.36;3.63;6.989
1596036.66;78.31;3.561;6.989
1640476.77;80.33;3.501;6.989
1623442.24;81.12;3.452;6.989
1587499.82;81.33;3.393;6.989
1532316.79;79.84;3.346;6.989
1492388.98;85.72;3.286;6.989
1659221.99;81.05;3.227;6.623
1471261.76;78.16;3.256;6.623
1582168.27;80.32;3.311;6.623
1487797.54;82.89;3.407;6.623
1608277.74;84.05;3.417;6.623
1641867.92;83.47;3.494;6.623
1720221.91;84.72;3.571;6.623
1724669.75;80.49;3.62;6.623
1710923.94;83.72;3.638;6.623
1609811.75;83.71;3.73;6.623
1447614.08;76.71;3.717;6.623
1555672.51;73.58;3.721;6.623
1495607.07;78.04;3.666;6.623
1574408.67;72.05;3.617;6.228
1494417.07;69.88;3.601;6.228
1577486.33;71.45;3.594;6.228
1569502;72.9;3.506;6.228
1001943.8;14.48;2.788;5.892
955338.29;20.84;2.771;5.892
916289.2;27.84;2.747;5.892
863917.41;33.32;2.753;5.892
990152.28;34.78;2.766;5.892
899352.4;35.1;2.805;5.892
894865.3;40.54;2.834;5.892
873354.58;39.51;2.831;5.892
1041202.13;41.39;2.826;5.435
919839.19;54.31;2.849;5.435
882636.96;43.3;2.885;5.435
844958.49;45.85;2.895;5.435
816838.31;46.5;2.935;5.435
1009797.06;60.05;2.981;5.435
907262.47;45.5;2.983;5.435
885613.91;56.75;2.961;5.435
1008483.07;67.88;2.906;5.435
1052429.03;65.7;2.857;5.435
1007574.67;59.42;2.83;5.435
973105.3;60.97;2.805;5.435
940405.03;69.72;2.81;5.435
1087578.78;65.47;2.815;5.326
1058250.91;76.67;2.806;5.326
959229.09;74.25;2.796;5.326
922341.82;71.79;2.784;5.326
953393.02;71.35;2.792;5.326
1057295.87;69.16;2.792;5.326
924011.76;67.47;2.81;5.326
932397;67.05;2.796;5.326
922328.02;62.57;2.77;5.326
976453.34;70.66;2.735;5.326
967310.82;62.75;2.717;5.326
855046.95;55.34;2.716;5.326
844373.31;55.63;2.718;5.326
891152.33;62.01;2.717;5.287
972405.38;52.02;2.776;5.287
917883.17;44.56;2.878;5.287
882180.91;41.25;2.919;5.287
875038.84;47.1;2.938;5.287
968270.66;36.45;2.938;5.287
935481.32;38.5;2.961;5.287
852452.93;40.52;3.03;5.287
1166142.85;32.94;3.07;5.287
1000582.06;33.6;3.065;5.287
1111215.72;21.64;3.132;5.287
1179036.3;23.01;3.139;5.287
1648829.18;24.18;3.15;5.287
811318.3;19.29;3.177;5.287
894280.19;24.05;3.193;5.114
771315.62;18.55;3.215;5.114
764014.75;14.64;3.232;5.114
775910.43;9.51;3.243;5.114
904261.65;13.29;3.24;5.114
931939.52;16.87;3.255;5.114
968694.45;21.82;3.263;5.114
888869.27;16.5;3.281;5.114
