Weekly_Sales,Temperature
1391257.28,77.53
1392938.06,74.14
1441473.82,72.42
1397094.26,79.49
1404516.29,79.24
1443285.79,79.47
1431003.43,81.51
1394065.76,81.78
1349202.25,88.05
1458059.42,85.26
1374301.34,82.51
1392395.2,84.25
1303732.36,88.09
1390174.63,91.57
1386472.59,89.57
1410181.7,85.55
1379783.21,77.72
1373651.49,83.58
1358111.62,88.4
1327705.44,76.1
1373064.87,71.54
1279080.58,80.38
1363365.05,70.28
1401113.42,61.53
1378730.45,68.52
1340232.55,70.5
1087616.19,34.43
1123566.12,28.09
1082559.06,29.16
1053247.1,26.64
1066566.74,37.72
1093319.37,39.88
1059781.78,42.43
1076021.58,36.59
1131732.94,48.28
1095889.22,44.88
1082763.27,53.49
1072474.8,50.06
1066792.63,47.51
1133657.58,48.94
1079314.52,46.42
1143819.35,55.89
1205662.85,64.69
1149234.96,66.69
1192074.09,70.86
1150191.72,60.94
1124763.74,72.42
1187988.64,74.74
1077253.67,67.55
1120172.24,76.2
1109574.11,75.69
1065350.56,75.62
1144552.09,72.95
1157975.68,74.97
1189887.86,71.46
1140501.03,74.95
1095932.51,70.2
1028635.39,68.44
1043962.36,67.17
1067432.1,64.19
1061089.56,66.14
1085483.44,61.81
1096692.88,52.96
1102185,52.3
1115138.51,45.45
1063056.21,49.2
1141019.11,42.3
1150729.89,36.24
1634635.86,29.97
1200892.56,35.18
1377322.73,36.62
1557776.1,36.07
1949183.14,30.72
955463.84,27.7
1046416.17,23.78
1028206.51,21.69
1078348.91,34.54
1006814.85,34.86
1070457.8,15.47
1124357.2,18.51
1183528.58,42.09
1054754.67,33
1106847.62,39.17
1101458.21,36.51
1100765.5,45.25
1068719.22,46.7
1051121.02,44.83
1102975.59,48.81
1120508.14,45.97
1210602.91,48.69
1107494.55,44.86
1181793.55,46.65
1138162.76,56.09
1145084.76,45.71
1175447.49,55.13
1167757,61.25
1239741.34,65.49
1192031.38,67.38
1163869.52,65.06
1199845.29,72.86
1110244.52,72.56
1144254.26,70.55
1185674.48,76
1169988.62,75.91
1201694.14,74.83
1206795.74,74.2
1221318.17,73.72
1183740.91,75.64
1152117.5,74.6
1128237.3,61.24
1142499.25,60.88
1116140.29,58.66
1088943.98,65.04
1149448.02,62.62
1175420.26,50.15
1151258.74,48.87
1185391.96,42.76
1204628.28,37.95
1182733,38.1
1181651.55,42.61
1684468.66,40.22
1179773.88,33.8
1415746.91,17.94
1556017.91,26.23
1959526.96,25.97
1102367.65,32.99
1099937.25,36.75
1071598.36,28.99
1080012.04,36.86
1051864.6,36.67
1156826.31,35.89
1129422.86,23.34
1243812.59,24.26
1091822.72,33.41
1153332.89,33.4
1124537.97,39.9
1138101.18,51.51
1146632.46,47.64
1108686.87,56.09
1270577.01,51.49
1171834.47,52.1
1121405.91,49.15
1126962.44,61.76
1187384.53,58.29
1187051.07,55.4
1177539.71,57.46
1232784.22,59.74
1157557.79,62.84
1246322.44,71.14
1234759.54,70.91
1196880.11,74.85
1178211.81,81.95
1214183.97,78.68
1141184.66,71.57
1167829.33,77.76
1144901.52,77.56
1183571.35,75.09
1227469.2,75.93
1261306.37,70.75
1272809.11,70.12
1183979.27,76.12
1126685.95,72.56
1156377.47,64.05
1159119.6,63.49
1157111.15,60.62
1202775.24,55.34
1176681.31,43.49
1199292.06,53.57
1219979.29,47.22
274593.43,58.4
294882.83,55.47
296850.83,62.16
284052.77,56.5
291484.89,59.17
312161,55.61
282235.73,64.6
262893.76,64.09
274634.52,66.79
325201.05,68.43
307779.64,72.44
263263.02,71.59
275883.23,73.29
326870.13,75.4
331173.51,76.8
294264.2,82.8
279246.33,78.47
285100,86.06
310800.79,93.52
272399.08,87.69
259419.91,93.66
267495.76,97.66
302423.93,95.88
280937.84,100.14
252734.31,97.04
242047.03,92.71
262789.95,92.51
265367.51,95.57
230519.49,96.46
224031.19,94
237405.82,90.82
272834.88,91.77
246277.18,89.43
231976.84,91.18
224294.39,91.45
266484.19,79.02
251732.92,80.49
234175.92,74.2
213538.32,71.34
246124.61,74.23
272803.94,65.21
224639.76,61.95
240044.57,56.87
209986.25,52.82
253050.1,60.72
238875.26,61.12
249246.8,60.43
219804.85,52.91
243948.82,46.25
259527.75,53.63
244856.44,59.46
231155.9,56.62
234218.03,49.26
276198.74,53.35
252349.6,62.03
242901.21,54.89
245435.8,59.51
270921.44,66.51
247234.47,72.72
238084.08,63.34
232769.09,71.41
271924.73,75.11
275749.56,64.64
248603.3,79.46
248561.86,77.44
257031.19,77.92
279466.87,78.24
239206.26,76.07
239431.85,82.32
243477.03,82.93
258427.39,87.02
238172.66,91.11
238433.53,94.11
226702.36,98.43
262717.71,96.44
265003.47,92.83
238915.05,97.17
224806.96,95.28
242456.39,96.93
274721.85,96
242771.37,95.89
237095.82,99.66
239198.36,99.2
281842.28,96.22
262407.57,85.79
234793.12,88.93
229731.98,89.1
262159.13,81.16
272487.33,76.49
233543.08,81.74
231319.96,76.73
236157.12,71.91
271961.04,58.75
251294.5,63.35
255996.47,62.35
220060.35,59.12
270373.05,47.7
259638.35,53.18
256235.19,53.39
215359.21,51.6
267058.08,60.92
279447.22,54.61
244899.2,55.99
236920.49,56.33
256091.32,59.53
282552.58,59.94
266300.98,57.8
242526.7,59.41
248051.53,60.91
287346.29,62.2
278067.73,65.99
246970.97,60.82
251327.67,71.34
275911.97,70.75
312698.67,73.17
261837.2,72.94
249798.75,83.07
270497.51,82.43
295841.84,81.02
276899.95,89.81
261851.74,88.89
261131.09,83.57
286082.76,90.94
290444.31,92.44
261666.29,95.75
244338.31,98.15
273690.37,93.21
287033.64,97.6
253205.89,91.49
249134.32,93.95
258533.12,92.13
297753.49,100.07
270097.76,96.79
247672.56,89.62
237129.81,94.55
286428.78,92.02
277417.53,83.4
252709.58,86.53
242813.51,86.42
265444.9,85.18
291781.15,79.64
254412.34,75.55
253731.13,73.7
956228.96,35.44
994610.99,36.13
983963.07,38.36
905756.13,37.28
918295.79,42.65
921247.88,42.26
892070.82,45.86
880742.35,42.91
979428.66,50.07
950684.2,51.26
923344.54,59.18
910240.68,55.04
859922.19,56.58
953495.48,57.39
933924.44,60.74
913616.32,63.99
942868.38,68.68
966187.51,72.17
954681.56,80.84
941612.04,73.48
895800.07,78.47
919229.36,73.66
911210.81,75
930269.79,78.53
902050.95,79.58
875976.83,72.26
987435.35,73.8
951208.65,76.72
985152.94,76.45
855421.39,72.87
964356.74,72.59
932240.96,72.61
885445.47,70.71
867539.07,69.78
865709.11,70.13
931710.67,65.21
888703.62,59.57
936293.6,58.11
926294.02,50.78
972292.31,52.43
979730.78,47.2
955766.33,40.93
1309476.68,41.13
1001512.21,34.7
1086661.02,41.93
1227148.13,42.64
1620748.25,42.74
902109.69,34.11
900646.94,24.5
898610.33,30.75
891025.39,39.57
836717.75,34.68
971932.87,23.82
1015654.6,28.66
1062629.3,45.12
953331.45,44.57
963910.81,46.21
943951.67,45.87
1014218.8,55.58
922898.38,53.11
884233.67,55.46
975479.83,58.59
941829,53.3
1051518.45,63.83
895973.02,57.73
965853.58,54.4
966232.69,63.05
945018.83,61.47
941311.83,65.99
947229.24,74.64
943912.77,74.57
968258.09,76.58
923795.04,77.16
911106.22,81.96
926934.57,80.84
903882.96,78.09
913236.62,80.75
851461.9,78.04
942236.45,76.71
956251.18,80.23
960418.54,77.08
871404.6,77.27
926455.64,78.24
930506.14,70.05
927249.61,64.94
902852.73,66.23
871847.85,69.44
954069.45,60.42
911788.79,54.72
953693.23,58.93
958063.87,54.56
992621.93,48.04
991570.02,41.04
947552.44,46
1345595.82,45.99
988742.08,39.75
1084243.91,24.69
1151052.86,32.31
1593655.96,32.45
965512.36,28.84
953844.85,36.39
913755.12,33.99
910899.05,39.28
872450.37,39.81
939367.14,38.64
1047658.09,36.7
1123446.51,37.25
950154.24,39.89
990263.7,42.74
976393.43,42.7
999298.43,48.09
945143.33,47.93
938861.77,59.29
1091020.37,54.42
987353.65,59.12
977628.78,55.34
940299.87,66.49
991104.4,65.04
949625.52,61.92
998672.85,64.97
1015737.61,72.42
977062.44,70.41
999511.29,75.35
982345.51,76.48
1000285.1,78.85
942970.63,81.91
1007867.68,77.95
954677.75,74.02
950929.59,77.7
917883.79,77.3
973250.41,78.93
1004523.59,78.26
1013820.86,77.78
926250.21,72.44
933487.71,75.89
976415.56,78.26
955211.7,64.28
943047.78,66.08
928629.31,67.06
968896.68,65.41
948613.39,59.94
963516.28,58.47
956987.81,57.95
1230613.5,27.19
1168815.31,29.81
1270658.64,32.44
1020651.74,36
1162610.27,38.07
1150344.39,45.98
1117536.09,49.04
1078900.44,52.34
1189556.47,46.9
1198014.97,62.62
1084487.55,54.95
1110827.48,53.91
1096930.65,53.55
1182099.88,69.02
1104277.57,53.82
1078182.18,63.31
1223777.48,67.88
1282378.71,74.29
1160412.71,68.9
1198025.76,70
1230245.74,78.02
1245827.08,76.25
1268766.76,82.69
1124414.87,78.26
1121756.43,81.56
1139131.78,79.78
1180183.39,77.45
1090587.5,77.36
1033719.5,75.16
917693.06,70.31
948660.79,78.52
961685.98,70.38
831443.61,64.5
758069.78,67.08
771065.21,70.19
874615.32,57.78
798376.99,58.38
827705.82,52.82
857797.33,61.02
843755.12,45.91
870914.69,45.9
846850.35,50.81
1781866.98,46.67
982598.88,41.81
1108580.19,30.83
1314987.4,31.62
1779236.54,31.34
576332.05,29.59
649289.75,34.42
687670.78,25.7
659902.07,30.13
633289.78,23.64
747577.05,28.7
859258.17,30.45
865305.88,39.32
841129.26,33.05
850448.54,36.99
830601.39,43.64
800662.82,46.65
762184.1,40.11
762620.94,37.27
813352.41,46.87
795157.2,52.24
841778.34,50.02
811824.06,61.71
835181.18,56.48
826155.95,60.07
776838.56,60.22
850708.6,66.43
955466.84,74.17
855130.21,73.26
828594.86,67.03
849397.57,72.02
874453.88,73.76
827717.85,76.87
813845.5,77.83
820188.42,82.28
770820.27,79.41
826820.71,78.14
819911.89,76.67
820288.35,72.97
897037.25,72.88
813486.55,71.44
922440.64,70.93
738792.11,69.65
705802.45,63.61
749676.95,70.92
791637.53,56.91
772859.25,64.78
811328.4,59.62
808821.5,51.81
653468.75,44.46
880576.33,49.69
820964.1,51.42
1733822.4,47.88
903606.03,50.55
948964.99,46.28
1115255.65,40.68
1550214.02,41.59
904650.55,37.85
671708.09,35.8
625135.11,41.3
669850.04,30.35
588722.99,36.96
746901.03,42.52
849779.14,37.86
824568.39,37.24
805028.74,41.74
766571.1,40.07
796351.35,44.32
793045.82,49.6
760671.1,57.3
744525.69,49.4
860293.46,48.73
788633.42,52.22
794660.24,62.62
721212.45,52.33
772036.6,53.68
802383.63,58.97
819196.68,65.15
822167.17,64.77
932195.52,73.4
873415.01,64.05
848289.41,69.52
911696,73.23
892133.41,73.94
985479.64,82.08
825763.48,78.95
841224.74,78.64
808030.15,76.01
866216.36,75.22
888368.8,78.44
887979.47,76.51
895274.72,72.93
931278.97,75
984833.35,76
821568.64,68.72
772302.94,66.1
814099.86,64.92
866064.4,64.5
873643.14,55.4
829284.67,56.53
865137.6,58.99
467546.74,45.97
469563.7,46.11
470281.03,45.66
447519.44,50.87
480203.43,51.33
441434.2,61.96
428851.99,59.56
404438.51,55.76
435972.82,63.43
453016.91,68.54
483699.56,66.74
434116.8,68.03
457899.64,70.9
489372.02,75.56
476733.74,77.53
474917.98,77.34
447050.42,80.87
471088.88,79.93
467711.18,82.3
485694.72,84.37
434879.87,84.14
434252.15,81.85
471713.59,81.74
466962.04,84.43
452021.2,82.6
432451.91,81.88
467442.94,85.49
470436.8,86.06
437949.9,85.54
412050.73,84.62
431294.45,82.29
434471.38,80.58
454694.21,82.1
419348.59,79.17
422169.47,74.66
444351.61,66.34
453308.15,71.57
424956.3,72.24
392654.26,76.22
405860.37,62.72
425804.8,61.97
411615.71,56.73
408891.49,67.73
360266.09,54.44
404545.03,51.83
410214.7,56.73
422093.59,59.1
359310.65,52.88
384659.85,54.11
410497.73,42.87
399191.05,51.18
372174.12,48.74
417521.7,46.68
401501.2,41.16
427175.03,57.48
380279.44,67.73
402579.84,64.55
407506.78,59.15
431412.22,64.9
390732.02,71.07
385672.11,67.31
428727.61,69.39
414986.54,73.25
374574.72,74.57
340708.78,76.1
393401.4,69.56
395316.65,76.73
376183.44,73.02
348655.2,81.28
373703.95,82.96
374182.04,82.41
394645.25,84.43
360009.94,83.95
354270.77,85.33
377464.62,84.71
385631.48,85.63
361311.41,83.31
354361.08,84.99
381017.75,86.71
380188.69,87.64
373267.58,87.24
344964.2,86.02
350276.29,87.5
352960.64,77.94
343108.12,82.06
322405.13,78.35
314910.37,81.52
346137.87,71.2
342076.99,74.16
328633.34,67.89
306193.81,71.31
313387.11,58.97
328498.92,63.5
332901.94,66.28
332811.55,66.41
293350.51,53.57
312298.37,50.64
341503.92,58.31
325262.46,55.41
287425.22,48.26
329467.82,57.18
325976.34,56.28
330927.21,58.9
301444.94,62.73
310982.87,61.33
335741.9,54.49
326316.73,54.38
313270.45,62.21
315396.72,64.54
318674.93,63.19
335345.82,67.48
317872.51,69.18
304144.9,70.48
331026.11,73.95
339407.94,72.54
323915.32,70.87
308389.82,70.06
312467.52,77.17
330518.34,76.55
324801.13,73.7
306098.17,78.94
306005.53,80.74
338273.38,81.5
333146.88,82.15
306411.01,80.4
291530.43,86.68
306578.89,81.52
298337.41,78.15
303289.55,81.76
279643.43,84
304989.97,85.56
298947.51,84.41
314607.22,85.89
282545.55,81.26
282647.48,84.79
293728.57,84.19
301893.63,78.16
293804.45,75.98
270677.98,79.49
277137.86,73.57
300236.85,71.28
287360.05,74.06
272489.41,74.39
536006.73,45.97
529852.7,46.11
510382.5,45.66
513615.82,50.87
519255.68,51.33
513015.35,61.96
460020.74,59.56
515777.97,55.76
540189.7,63.43
513327.55,68.54
524544.83,66.74
527019.78,68.03
517850.83,70.9
543234.77,75.56
505196.08,77.53
510494.7,77.34
532241.22,80.87
479195.02,79.93
481915.11,82.3
505761.62,84.37
485419.39,84.14
498292.53,81.85
502456.04,81.74
485150.01,84.43
491998.12,82.6
487912.95,81.88
508576.62,85.49
491815.83,86.06
486930.72,85.54
512157.25,84.62
510427.53,82.29
510296.07,80.58
501251.4,82.1
494265.48,79.17
529877.93,74.66
524483.65,66.34
498925.86,71.57
510425.4,72.24
514485.9,76.22
539683.42,62.72
517546.69,61.97
518124.16,56.73
518220.72,67.73
508213.14,54.44
511207.52,51.83
534285.21,56.73
576809.92,59.1
460331.7,52.88
542464.02,54.11
525616.9,42.87
526486.82,51.18
513672.36,48.74
583835.18,46.68
522514.32,41.16
536840.69,57.48
514758.19,67.73
527572.25,64.55
505610.4,59.15
478503.06,64.9
522105.93,71.07
534578.78,67.31
543703.16,69.39
543775.87,73.25
526434.37,74.57
502918.18,76.1
547513.3,69.56
511871.63,76.73
533564.42,73.02
507086.75,81.28
500381.23,82.96
509647.25,82.41
525132.36,84.43
509276.22,83.95
517021.3,85.33
489059.93,84.71
498749.62,85.63
505543.53,83.31
504974.95,84.99
510787.46,86.71
502504.39,87.64
506897.98,87.24
527947.21,86.02
530367.83,87.5
506273.74,77.94
513341.94,82.06
516556.94,78.35
516402.1,81.52
522816.85,71.2
513636.01,74.16
522784.33,67.89
517355.44,71.31
555925.6,58.97
501268.78,63.5
527495.09,66.28
522554.04,66.41
527117.81,53.57
537224.52,50.64
533905.67,58.31
605791.46,55.41
451327.61,48.26
558343.57,57.18
546221.4,56.28
543894.07,58.9
514116.58,62.73
555424.24,61.33
527041.46,54.49
541071.29,54.38
518696.89,62.21
525559.17,64.54
535937.25,63.19
484588.34,67.48
520887.23,69.18
533734.94,70.48
564848.78,73.95
506973.17,72.54
523483.19,70.87
528807.45,70.06
535311.64,77.17
527983.04,76.55
534847.96,73.7
540625.79,78.94
531811.85,80.74
528940.78,81.5
508573.16,82.15
484032.75,80.4
508309.81,86.68
519498.32,81.52
506005.47,78.15
503744.56,81.76
514489.17,84
521959.28,85.56
500964.59,84.41
509633.71,85.89
522665.04,81.26
538344.1,84.79
526838.14,84.19
514651.74,78.16
521320.98,75.98
527953.14,79.49
546122.37,73.57
521810.75,71.28
551969.1,74.06
534738.43,74.39
358496.14,49.47
342214.9,47.87
327237.92,54.83
334222.73,50.23
372239.89,53.77
342023.92,50.11
333025.47,59.57
335858.11,60.06
368929.55,59.84
341630.46,59.25
337723.49,64.95
335121.82,64.55
337979.65,67.38
383657.44,70.15
346174.3,68.44
340497.08,76.2
326469.43,67.84
376184.88,81.39
354828.65,90.84
335691.85,81.06
322046.76,87.27
361181.48,91.98
343850.34,90.37
338277.71,97.18
328336.85,99.22
336378.38,96.31
378574.44,92.95
341400.72,87.01
329139.73,92.81
322868.56,93.19
377096.55,83.12
336227.69,83.63
336253.19,82.45
330604.9,81.77
360256.58,85.2
351271.36,71.82
337743.26,75
339042.18,68.85
341219.63,61.09
380870.09,65.49
340147.2,57.79
348593.99,58.18
360857.98,47.66
351925.36,43.33
355965.23,50.01
334441.15,52.77
369106.72,52.02
303908.81,45.64
386344.54,37.64
356138.79,43.15
341098.08,53.53
357557.16,50.74
402341.76,45.14
377672.46,51.3
364606.7,53.35
354232.34,48.45
405429.43,51.72
357897.18,57.75
349459.95,64.21
351541.62,54.4
382098.13,63.63
392152.3,64.47
362758.94,57.63
362952.34,72.12
344225.99,68.27
422186.65,68.4
366977.79,70.93
365730.76,66.59
356886.1,76.67
396826.06,71.81
381763.02,78.72
356797,86.84
354078.95,88.95
387334.04,89.85
399699.17,89.9
367181.71,88.1
365562.67,91.17
355131.33,93.29
437631.44,90.61
387844.05,91.04
362224.7,91.74
365672.55,94.61
416953.51,93.66
397771.68,88
408188.88,76.36
394665.28,82.95
366819.84,83.26
449516.29,70.44
400430.78,67.31
402709.17,73.05
378539.17,67.41
436970.1,59.77
411116.95,48.76
392003.13,54.2
393715.71,53.25
411252.02,52.5
435401.64,42.17
404283.84,43.29
419717.41,45.4
342667.35,44.64
478483.2,50.43
423260.82,48.07
405215.91,46.2
412882.31,50.43
457711.68,50.58
469787.38,52.27
415513.97,51.8
409411.61,53.13
471115.38,52.27
452792.53,54.54
428465.11,64.44
412456.48,56.26
408679.36,64.36
499267.66,64.05
435790.74,64.28
401615.8,66.73
419964.77,77.99
491755.69,76.03
429914.6,77.27
412314.71,84.51
422810.12,83.84
435579.7,78.11
448110.25,84.83
430222.07,85.94
405938.35,91.61
404634.36,90.47
471086.22,89.13
416036.75,95.61
441683.74,85.53
407186.47,93.47
469311.17,88.16
436690.13,95.91
411866.46,94.87
397428.22,85.32
424904.95,89.78
490274.82,88.52
430944.39,83.64
409600.98,82.97
398468.08,81.22
458479.01,81.61
437320.66,71.74
428806.46,68.66
417290.38,65.95
1230596.8,44.3
1266229.07,44.58
1230591.97,43.96
1168582.02,49.79
1266254.21,50.93
1244391.83,61.88
1301590.13,58.62
1235094.66,54.83
1463942.62,63.31
1327035.27,68.15
1242874.98,66.33
1280231.85,67.64
1263836.59,70.03
1355704.21,74.86
1226997.7,77.49
1350673.98,76.67
1365541.59,80.22
1512207.95,79.83
1371405.33,81.78
1368312.45,83.96
1280414.8,83.24
1352547.7,81.35
1330473.47,81.1
1339811.68,83.86
1314651.83,82.2
1308222.24,80.99
1409989.67,84.92
1371465.66,85.66
1471816.52,85.73
1417515.93,84.31
1345167.61,82.13
1279666.47,79.94
1252915.43,81.83
1199449.54,78.5
1219583.91,72.74
1286598.59,64.8
1238742,69.96
1261109.01,71.73
1294769.08,75.14
1293707.19,61.62
1291398.71,62.21
1370659.54,55.5
2149355.2,67.75
1431910.98,53.55
1630564.48,50.81
1842172.46,55.31
2495489.25,58.86
1230012.16,52.45
1224475.12,52.74
1193199.39,41.74
1243370.74,50.25
1158698.44,47.94
1343773.94,45.96
1227893.89,40.34
1335233.74,58.2
1240921.19,67.77
1316385.43,63.56
1283716.81,58.35
1348410.05,65.28
1284334.79,71.17
1316849.36,66.57
1350646.16,69.45
1348031.55,73.19
1563140.85,74.98
1379651.87,76.47
1370920.87,68.75
1325022.77,77.39
1373907.21,73.31
1406124.14,82.1
1541745.59,83.59
1442092.08,82.75
1451392.67,85.21
1363167.95,84.06
1429829.36,84.93
1414564.53,84.33
1380257.12,85.96
1416005.59,84.6
1426418.53,86.24
1518790.89,87.73
1514055.97,88.27
1629066.9,87.93
1573898.63,86.49
1465089.85,88.65
1429345.86,79.15
1372500.63,83.11
1338657.95,78.75
1311775.83,81.51
1443884.39,71.68
1384721.84,73.79
1465283.29,67.65
1472663.1,71.05
1553629.59,58.04
1456957.38,63.11
1510397.27,66.09
2338832.4,66.36
1632894.58,53.14
1781528.77,49.36
1991824.05,58.58
2554482.84,54.62
1537139.56,47.6
1478537.93,55.83
1369125.37,54.66
1394841.03,58.04
1320301.61,60.65
1396150.15,60.69
1442988.44,52.89
1511041.69,52.75
1412065.04,61.1
1453047.02,64.05
1470764.35,61.64
1522421.07,65.81
1469593.37,67.91
1499727.02,69.11
1764847.94,73.49
1580732.73,71.59
1433391.04,70.04
1456997.2,69.11
1512227.34,77.15
1470792.41,75.52
1522978.54,72.36
1596036.66,78.31
1640476.77,80.33
1623442.24,81.12
1587499.82,81.33
1532316.79,79.84
1492388.98,85.72
1659221.99,81.05
1471261.76,78.16
1582168.27,80.32
1487797.54,82.89
1608277.74,84.05
1641867.92,83.47
1720221.91,84.72
1724669.75,80.49
1710923.94,83.72
1609811.75,83.71
1447614.08,76.71
1555672.51,73.58
1495607.07,78.04
1574408.67,72.05
1494417.07,69.88
1577486.33,71.45
1569502,72.9
1001943.8,14.48
955338.29,20.84
916289.2,27.84
863917.41,33.32
990152.28,34.78
899352.4,35.1
894865.3,40.54
873354.58,39.51
1041202.13,41.39
919839.19,54.31
882636.96,43.3
844958.49,45.85
816838.31,46.5
1009797.06,60.05
907262.47,45.5
885613.91,56.75
1008483.07,67.88
1052429.03,65.7
1007574.67,59.42
973105.3,60.97
940405.03,69.72
1087578.78,65.47
1058250.91,76.67
959229.09,74.25
922341.82,71.79
953393.02,71.35
1057295.87,69.16
924011.76,67.47
932397,67.05
922328.02,62.57
976453.34,70.66
967310.82,62.75
855046.95,55.34
844373.31,55.63
891152.33,62.01
972405.38,52.02
917883.17,44.56
882180.91,41.25
875038.84,47.1
968270.66,36.45
935481.32,38.5
852452.93,40.52
1166142.85,32.94
1000582.06,33.6
1111215.72,21.64
1179036.3,23.01
1648829.18,24.18
811318.3,19.29
894280.19,24.05
771315.62,18.55
764014.75,14.64
775910.43,9.51
904261.65,13.29
931939.52,16.87
968694.45,21.82
888869.27,16.5
977070.62,18.49
860255.58,30.53
871024.26,35.76
834621.39,28.89
841889.08,28.6
947753.32,34.77
874446.32,43.69
965056.4,39.32
847246.5,52.68
1016752.55,50.81
903864.02,54.09
907110.83,56.38
972373.81,63.11
1075687.74,66.16
984336.04,64.19
971422.67,59.16
977103.64,62.59
1048866.3,65.25
1107366.06,67.86
953252.14,68.9
980642.1,73.34
929096.9,67.45
1063818.2,68.1
955506.95,68.3
943237.12,64.05
969611.3,65.01
957298.26,63.79
1021391.99,64.83
890661.79,58.28
876583.98,54.09
912857.1,63.45
1070389.98,50.21
936751.68,53.9
942319.65,51.61
941675.95,42.09
1011321.18,35.4
1037687.07,40.75
905399.99,41.85
1230011.95,32.76
1059676.62,38.51
1158708.98,34.48
1198670.19,29.53
1601585.7,24.46
908853.15,18.75
954576.86,23.29
780607.52,25.9
811365.42,14.02
770157.29,22.91
979552.34,27.86
999785.48,23.92
975500.87,25.56
919301.81,29.88
927732.02,23.79
954233.87,30.58
891154.18,37.13
844490.86,52.27
871945.64,36.25
1132064.23,36.54
857811.17,40.65
896979.93,55.3
875372.91,47.51
993311.59,44.47
967729.35,52.06
896295.41,57.59
991054.49,65.25
1037464.27,64.75
1079386.88,55.78
977950.28,63.39
1033552.18,69.32
988764.84,64.42
1182901.56,69.08
979848.71,67.48
968502.38,70.45
954396.85,67.88
1068346.76,70.15
1007906.43,70.09
969387.48,69.41
945318.47,63.91
987264.67,66.11
1088248.4,65.06
901709.82,59.38
899768.4,54.12
919595.44,50.98
1069112,57.21
982523.26,47.35
918170.5,46.33
921264.52,49.65
1086533.18,30.27
1075656.34,23.04
1052034.74,24.13
991941.73,21.84
1063557.49,32.49
1023997.71,33.4
1006597.69,36.7
1015196.46,32.3
1168826.39,41.31
1082158.21,37.3
1043388.79,46.79
1067340.74,45.29
1063960.11,40.2
1175738.22,41.5
1116439.02,40.23
1163234.33,50.59
1246654.24,56.97
1305068.1,60.13
1217199.39,63.36
1202963.06,54.9
1174209.52,66
1273279.79,69.39
1176079.59,60.93
1179788.38,69.06
1192213.87,70.77
1211136.63,70.07
1338132.72,69.21
1285976.53,70.24
1353838.39,66.19
1173131.63,70.59
1223355.5,64.13
1172672.27,63.3
1111170.91,62.4
1110941.78,60.11
1109216.35,62.67
1162042.24,57.1
1133913.33,49.91
1156003.7,48.09
1144854.56,42.16
1163878.49,46.74
1175326.23,38.99
1172155.28,31.34
1866681.57,25.3
1220115.75,33
1434908.13,33.9
1627904.68,31.51
2225016.73,29.81
1001790.16,25.19
1153596.53,23.76
1052609.16,22.44
1088025.8,32.7
1026439.93,32.23
1179420.5,14.56
1150003.36,16.81
1203399.64,39.39
1099714.93,26.1
1229257.7,34.99
1159089.6,31.6
1115504.26,40.19
1140578.16,41.11
1179125.48,38.16
1206252.12,42.87
1192982.07,39.94
1304481.75,42.86
1178841.05,39.81
1244956.91,41.2
1270025.74,50.29
1244542.33,41.11
1278304.33,50.56
1297584.95,54.81
1311690.11,61.1
1289151.84,62.3
1244381.98,59.54
1333347.78,67.01
1338862.58,68.49
1245772.7,68.18
1292830.93,74.11
1248330.1,71.3
1402233.69,72.19
1356689.88,67.65
1412959.97,70.55
1328740.71,71.61
1283849.38,70.37
1280958.97,58.31
1197019.39,54.82
1173059.79,55.06
1160619.61,61.77
1277882.77,58.74
1247130.22,47.43
1214944.29,45.62
1274463.02,37.02
1315684.86,35.04
1302499.23,32.87
1230118.02,36.64
1906713.35,36.37
1292436.23,34.53
1548661.45,17.05
1682368.32,25.01
2263722.68,25.59
1264014.16,34.12
1208191.61,37.21
1134767.28,27.49
1116295.24,31.56
1079398.81,33.15
1208825.6,31.65
1238844.56,22
1330451.46,22.52
1224915.66,27.89
1239813.26,27.39
1243814.77,35.3
1201511.62,47.76
1215354.38,44.04
1239423.19,51.56
1460234.31,48.48
1323004.73,46.84
1220815.33,43.57
1248950.65,57.66
1359770.73,52.86
1353285.1,50.22
1331514.44,55.24
1424500.47,54.89
1374891.36,57.29
1436383.84,65.11
1384584.59,64.92
1386407.17,66.88
1355600.01,76.54
1456300.89,74.47
1332594.07,67.24
1347175.93,74.06
1344723.97,73.31
1439607.35,73.16
1504545.94,71.73
1560590.05,65.77
1464462.85,69.07
1360517.52,71.56
1392143.82,67.41
1306644.25,59.39
1276609.36,59.81
1307928.01,56.08
1400160.95,50.14
1409544.97,39.38
1326197.24,49.56
1316542.59,41.8
543384.01,54.34
575709.96,49.96
508794.87,58.22
491510.58,52.77
554972.42,55.92
588363.62,52.33
519914.1,61.46
478021.68,60.05
505907.41,63.66
582552.26,65.29
549528.16,69.74
492364.77,66.42
477615.87,69.76
582846.22,71.06
564345.55,73.88
504403.16,78.32
484097.03,76.67
556046.12,82.82
607218.6,89.67
529418.64,83.49
484327.56,90.32
507168.8,92.89
570069.48,91.03
558837.27,91.8
491115.86,88.44
469598.57,85.03
579544.21,86.13
583079.97,88.37
500945.63,89.88
465993.51,84.99
524658.06,83.8
589091.04,84.04
536871.58,85.52
492262.96,85.75
481523.93,86.01
599759.45,77.04
559285.35,75.48
522467.51,68.12
476967.65,68.76
565390.4,71.04
588592.61,61.24
524316.21,58.83
522296.71,55.33
