Store,Weekly_Sales,Temperature,CPI
35,1733822.4,47.88,140.4217857
35,903606.03,50.55,140.4307857
35,948964.99,46.28,140.4397857
35,1115255.65,40.68,140.4700795
35,1550214.02,41.59,140.528765
35,904650.55,37.85,140.5874505
35,671708.09,35.8,140.6461359
35,625135.11,41.3,140.7048214
35,669850.04,30.35,140.8086118
35,588722.99,36.96,140.9124021
35,746901.03,42.52,141.0161924
35,849779.14,37.86,141.1199827
35,824568.39,37.24,141.2140357
35,805028.74,41.74,141.3007857
35,766571.1,40.07,141.3875357
35,796351.35,44.32,141.4742857
35,793045.82,49.6,141.55478
35,760671.1,57.3,141.6269332
35,744525.69,49.4,141.6990864
35,860293.46,48.73,141.7712396
35,788633.42,52.22,141.8433929
35,794660.24,62.62,141.9015262
35,721212.45,52.33,141.9596595
35,772036.6,53.68,142.0177929
35,802383.63,58.97,142.0759262
35,819196.68,65.15,142.0970115
35,822167.17,64.77,142.1032776
35,932195.52,73.4,142.1095438
35,873415.01,64.05,142.1158099
35,848289.41,69.52,142.1292548
35,911696,73.23,142.1606464
35,892133.41,73.94,142.1920381
35,985479.64,82.08,142.2234298
35,825763.48,78.95,142.2548214
35,841224.74,78.64,142.2337569
35,808030.15,76.01,142.2126924
35,866216.36,75.22,142.1916279
35,888368.8,78.44,142.1705634
35,887979.47,76.51,142.2157385
35,895274.72,72.93,142.3105933
35,931278.97,75,142.4054482
35,984833.35,76,142.500303
35,821568.64,68.72,142.5938833
35,772302.94,66.1,142.6798167
35,814099.86,64.92,142.76575
35,866064.4,64.5,142.8516833
35,873643.14,55.4,142.9376167
35,829284.67,56.53,142.8633629
35,865137.6,58.99,142.7624113
36,467546.74,45.97,209.8529663
36,469563.7,46.11,209.9970208
36,470281.03,45.66,210.0451024
36,447519.44,50.87,210.0771885
36,480203.43,51.33,210.1092746
36,441434.2,61.96,210.1413607
36,428851.99,59.56,209.9803208
36,404438.51,55.76,209.7870932
36,435972.82,63.43,209.5938656
36,453016.91,68.54,209.400638
36,483699.56,66.74,209.2691428
36,434116.8,68.03,209.2199574
36,457899.64,70.9,209.170772
36,489372.02,75.56,209.1215867
36,476733.74,77.53,209.118536
36,474917.98,77.34,209.3922937
36,447050.42,80.87,209.6660514
36,471088.88,79.93,209.9398091
36,467711.18,82.3,210.2135668
36,485694.72,84.37,210.2108417
36,434879.87,84.14,210.0975233
36,434252.15,81.85,209.984205
36,471713.59,81.74,209.8708867
36,466962.04,84.43,209.8630532
36,452021.2,82.6,209.9958663
36,432451.91,81.88,210.1286794
36,467442.94,85.49,210.2614925
36,470436.8,86.06,210.3943056
36,437949.9,85.54,210.3617581
36,412050.73,84.62,210.3292106
36,431294.45,82.29,210.2966631
36,434471.38,80.58,210.2641156
36,454694.21,82.1,210.2924504
36,419348.59,79.17,210.3664469
36,422169.47,74.66,210.4404433
36,444351.61,66.34,210.5144398
36,453308.15,71.57,210.5805944
36,424956.3,72.24,210.6271444
36,392654.26,76.22,210.6736944
36,405860.37,62.72,210.7202444
36,425804.8,61.97,210.7667944
36,411615.71,56.73,210.65429
36,408891.49,67.73,210.5152765
36,360266.09,54.44,210.376263
36,404545.03,51.83,210.2372494
36,410214.7,56.73,210.1787224
36,422093.59,59.1,210.1805602
36,359310.65,52.88,210.182398
36,384659.85,54.11,210.1842358
36,410497.73,42.87,210.2379731
36,399191.05,51.18,210.6031072
36,372174.12,48.74,210.9682412
36,417521.7,46.68,211.3333753
36,401501.2,41.16,211.6985093
36,427175.03,57.48,212.0063522
36,380279.44,67.73,212.2912786
36,402579.84,64.55,212.576205
36,407506.78,59.15,212.8611313
36,431412.22,64.9,213.1096787
36,390732.02,71.07,213.3436744
36,385672.11,67.31,213.5776701
36,428727.61,69.39,213.8116658
36,414986.54,73.25,214.026217
36,374574.72,74.57,214.1921572
36,340708.78,76.1,214.3580974
36,393401.4,69.56,214.5240376
36,395316.65,76.73,214.6899778
36,376183.44,73.02,214.465412
36,348655.2,81.28,214.2408462
36,373703.95,82.96,214.0162805
36,374182.04,82.41,213.7917147
36,394645.25,84.43,213.7481256
36,360009.94,83.95,213.8402689
36,354270.77,85.33,213.9324122
36,377464.62,84.71,214.0245556
36,385631.48,85.63,214.1083654
36,361311.41,83.31,214.1713416
36,354361.08,84.99,214.2343177
36,381017.75,86.71,214.2972939
36,380188.69,87.64,214.3602701
36,373267.58,87.24,214.4239935
36,344964.2,86.02,214.4878416
36,350276.29,87.5,214.5516896
36,352960.64,77.94,214.6155376
36,343108.12,82.06,214.7934111
36,322405.13,78.35,215.1233185
36,314910.37,81.52,215.4532259
36,346137.87,71.2,215.7831333
36,342076.99,74.16,216.0885258
36,328633.34,67.89,216.2468287
36,306193.81,71.31,216.4051315
36,313387.11,58.97,216.5634344
36,328498.92,63.5,216.7217373
36,332901.94,66.28,216.9395861
36,332811.55,66.41,217.1812533
36,293350.51,53.57,217.4229206
36,312298.37,50.64,217.6645878
36,341503.92,58.31,217.8781339
36,325262.46,55.41,218.0541851
36,287425.22,48.26,218.2302364
36,329467.82,57.18,218.4062876
36,325976.34,56.28,218.5823389
36,330927.21,58.9,218.6755292
36,301444.94,62.73,218.7687195
36,310982.87,61.33,218.8619099
36,335741.9,54.49,218.9551002
36,326316.73,54.38,219.1148297
36,313270.45,62.21,219.3244636
36,315396.72,64.54,219.5340975
36,318674.93,63.19,219.7437314
36,335345.82,67.48,219.8956335
36,317872.51,69.18,219.9705599
36,304144.9,70.48,220.0454862
36,331026.11,73.95,220.1204125
36,339407.94,72.54,220.1953389
36,323915.32,70.87,220.2483937
36,308389.82,70.06,220.3014485
36,312467.52,77.17,220.3545033
36,330518.34,76.55,220.4075581
36,324801.13,73.7,220.4252149
36,306098.17,78.94,220.4287124
36,306005.53,80.74,220.4322099
36,338273.38,81.5,220.4357073
36,333146.88,82.15,220.4494148
36,306411.01,80.4,220.4886472
36,291530.43,86.68,220.5278796
36,306578.89,81.52,220.567112
36,298337.41,78.15,220.6063444
36,303289.55,81.76,220.6148749
36,279643.43,84,220.6234054
36,304989.97,85.56,220.6319358
36,298947.51,84.41,220.6404663
36,314607.22,85.89,220.7199609
36,282545.55,81.26,220.8526787
36,282647.48,84.79,220.9853964
36,293728.57,84.19,221.1181142
36,301893.63,78.16,221.2601207
36,293804.45,75.98,221.4578604
36,270677.98,79.49,221.6556
36,277137.86,73.57,221.8533396
36,300236.85,71.28,222.0510793
36,287360.05,74.06,222.0951719
36,272489.41,74.39,222.1136566
37,536006.73,45.97,209.8529663
37,529852.7,46.11,209.9970208
37,510382.5,45.66,210.0451024
37,513615.82,50.87,210.0771885
37,519255.68,51.33,210.1092746
37,513015.35,61.96,210.1413607
37,460020.74,59.56,209.9803208
37,515777.97,55.76,209.7870932
37,540189.7,63.43,209.5938656
37,513327.55,68.54,209.400638
37,524544.83,66.74,209.2691428
37,527019.78,68.03,209.2199574
37,517850.83,70.9,209.170772
37,543234.77,75.56,209.1215867
37,505196.08,77.53,209.118536
37,510494.7,77.34,209.3922937
37,532241.22,80.87,209.6660514
37,479195.02,79.93,209.9398091
37,481915.11,82.3,210.2135668
37,505761.62,84.37,210.2108417
37,485419.39,84.14,210.0975233
37,498292.53,81.85,209.984205
37,502456.04,81.74,209.8708867
37,485150.01,84.43,209.8630532
37,491998.12,82.6,209.9958663
37,487912.95,81.88,210.1286794
37,508576.62,85.49,210.2614925
37,491815.83,86.06,210.3943056
37,486930.72,85.54,210.3617581
37,512157.25,84.62,210.3292106
37,510427.53,82.29,210.2966631
37,510296.07,80.58,210.2641156
37,501251.4,82.1,210.2924504
37,494265.48,79.17,210.3664469
37,529877.93,74.66,210.4404433
37,524483.65,66.34,210.5144398
37,498925.86,71.57,210.5805944
37,510425.4,72.24,210.6271444
37,514485.9,76.22,210.6736944
37,539683.42,62.72,210.7202444
37,517546.69,61.97,210.7667944
37,518124.16,56.73,210.65429
37,518220.72,67.73,210.5152765
37,508213.14,54.44,210.376263
37,511207.52,51.83,210.2372494
37,534285.21,56.73,210.1787224
37,576809.92,59.1,210.1805602
37,460331.7,52.88,210.182398
37,542464.02,54.11,210.1842358
37,525616.9,42.87,210.2379731
37,526486.82,51.18,210.6031072
37,513672.36,48.74,210.9682412
37,583835.18,46.68,211.3333753
37,522514.32,41.16,211.6985093
37,536840.69,57.48,212.0063522
37,514758.19,67.73,212.2912786
37,527572.25,64.55,212.576205
37,505610.4,59.15,212.8611313
37,478503.06,64.9,213.1096787
37,522105.93,71.07,213.3436744
37,534578.78,67.31,213.5776701
37,543703.16,69.39,213.8116658
37,543775.87,73.25,214.026217
37,526434.37,74.57,214.1921572
37,502918.18,76.1,214.3580974
37,547513.3,69.56,214.5240376
37,511871.63,76.73,214.6899778
37,533564.42,73.02,214.465412
37,507086.75,81.28,214.2408462
37,500381.23,82.96,214.0162805
37,509647.25,82.41,213.7917147
37,525132.36,84.43,213.7481256
37,509276.22,83.95,213.8402689
37,517021.3,85.33,213.9324122
37,489059.93,84.71,214.0245556
37,498749.62,85.63,214.1083654
37,505543.53,83.31,214.1713416
37,504974.95,84.99,214.2343177
37,510787.46,86.71,214.2972939
37,502504.39,87.64,214.3602701
37,506897.98,87.24,214.4239935
37,527947.21,86.02,214.4878416
37,530367.83,87.5,214.5516896
37,506273.74,77.94,214.6155376
37,513341.94,82.06,214.7934111
37,516556.94,78.35,215.1233185
37,516402.1,81.52,215.4532259
37,522816.85,71.2,215.7831333
37,513636.01,74.16,216.0885258
37,522784.33,67.89,216.2468287
37,517355.44,71.31,216.4051315
37,555925.6,58.97,216.5634344
37,501268.78,63.5,216.7217373
37,527495.09,66.28,216.9395861
37,522554.04,66.41,217.1812533
37,527117.81,53.57,217.4229206
37,537224.52,50.64,217.6645878
37,533905.67,58.31,217.8781339
37,605791.46,55.41,218.0541851
37,451327.61,48.26,218.2302364
37,558343.57,57.18,218.4062876
37,546221.4,56.28,218.5823389
37,543894.07,58.9,218.6755292
37,514116.58,62.73,218.7687195
37,555424.24,61.33,218.8619099
37,527041.46,54.49,218.9551002
37,541071.29,54.38,219.1148297
37,518696.89,62.21,219.3244636
37,525559.17,64.54,219.5340975
37,535937.25,63.19,219.7437314
37,484588.34,67.48,219.8956335
37,520887.23,69.18,219.9705599
37,533734.94,70.48,220.0454862
37,564848.78,73.95,220.1204125
37,506973.17,72.54,220.1953389
37,523483.19,70.87,220.2483937
37,528807.45,70.06,220.3014485
37,535311.64,77.17,220.3545033
37,527983.04,76.55,220.4075581
37,534847.96,73.7,220.4252149
37,540625.79,78.94,220.4287124
37,531811.85,80.74,220.4322099
37,528940.78,81.5,220.4357073
37,508573.16,82.15,220.4494148
37,484032.75,80.4,220.4886472
37,508309.81,86.68,220.5278796
37,519498.32,81.52,220.567112
37,506005.47,78.15,220.6063444
37,503744.56,81.76,220.6148749
37,514489.17,84,220.6234054
37,521959.28,85.56,220.6319358
37,500964.59,84.41,220.6404663
37,509633.71,85.89,220.7199609
37,522665.04,81.26,220.8526787
37,538344.1,84.79,220.9853964
37,526838.14,84.19,221.1181142
37,514651.74,78.16,221.2601207
37,521320.98,75.98,221.4578604
37,527953.14,79.49,221.6556
37,546122.37,73.57,221.8533396
37,521810.75,71.28,222.0510793
37,551969.1,74.06,222.0951719
37,534738.43,74.39,222.1136566
38,358496.14,49.47,126.4420645
38,342214.9,47.87,126.4962581
38,327237.92,54.83,126.5262857
38,334222.73,50.23,126.5522857
38,372239.89,53.77,126.5782857
38,342023.92,50.11,126.6042857
38,333025.47,59.57,126.6066452
38,335858.11,60.06,126.6050645
38,368929.55,59.84,126.6034839
38,341630.46,59.25,126.6019032
38,337723.49,64.95,126.5621
38,335121.82,64.55,126.4713333
38,337979.65,67.38,126.3805667
38,383657.44,70.15,126.2898
38,346174.3,68.44,126.2085484
38,340497.08,76.2,126.1843871
38,326469.43,67.84,126.1602258
38,376184.88,81.39,126.1360645
38,354828.65,90.84,126.1119032
38,335691.85,81.06,126.114
38,322046.76,87.27,126.1266
38,361181.48,91.98,126.1392
38,343850.34,90.37,126.1518
38,338277.71,97.18,126.1498065
38,328336.85,99.22,126.1283548
38,336378.38,96.31,126.1069032
38,378574.44,92.95,126.0854516
38,341400.72,87.01,126.064
38,329139.73,92.81,126.0766452
38,322868.56,93.19,126.0892903
38,377096.55,83.12,126.1019355
38,336227.69,83.63,126.1145806
38,336253.19,82.45,126.1454667
38,330604.9,81.77,126.1900333
38,360256.58,85.2,126.2346
38,351271.36,71.82,126.2791667
38,337743.26,75,126.3266774
38,339042.18,68.85,126.3815484
38,341219.63,61.09,126.4364194
38,380870.09,65.49,126.4912903
38,340147.2,57.79,126.5461613
38,348593.99,58.18,126.6072
38,360857.98,47.66,126.6692667
38,351925.36,43.33,126.7313333
38,355965.23,50.01,126.7934
38,334441.15,52.77,126.8794839
38,369106.72,52.02,126.9835806
38,303908.81,45.64,127.0876774
38,386344.54,37.64,127.1917742
38,356138.79,43.15,127.3009355
38,341098.08,53.53,127.4404839
38,357557.16,50.74,127.5800323
38,402341.76,45.14,127.7195806
38,377672.46,51.3,127.859129
38,364606.7,53.35,127.99525
38,354232.34,48.45,128.13
38,405429.43,51.72,128.26475
38,357897.18,57.75,128.3995
38,349459.95,64.21,128.5121935
38,351541.62,54.4,128.6160645
38,382098.13,63.63,128.7199355
38,392152.3,64.47,128.8238065
38,362758.94,57.63,128.9107333
38,362952.34,72.12,128.9553
38,344225.99,68.27,128.9998667
38,422186.65,68.4,129.0444333
38,366977.79,70.93,129.089
38,365730.76,66.59,129.0756774
38,356886.1,76.67,129.0623548
38,396826.06,71.81,129.0490323
38,381763.02,78.72,129.0357097
38,356797,86.84,129.0432
38,354078.95,88.95,129.0663
38,387334.04,89.85,129.0894
38,399699.17,89.9,129.1125
38,367181.71,88.1,129.1338387
38,365562.67,91.17,129.1507742
38,355131.33,93.29,129.1677097
38,437631.44,90.61,129.1846452
38,387844.05,91.04,129.2015806
38,362224.7,91.74,129.2405806
38,365672.55,94.61,129.2832581
38,416953.51,93.66,129.3259355
38,397771.68,88,129.3686129
38,408188.88,76.36,129.4306
38,394665.28,82.95,129.5183333
38,366819.84,83.26,129.6060667
38,449516.29,70.44,129.6938
38,400430.78,67.31,129.7706452
38,402709.17,73.05,129.7821613
38,378539.17,67.41,129.7936774
38,436970.1,59.77,129.8051935
38,411116.95,48.76,129.8167097
38,392003.13,54.2,129.8268333
38,393715.71,53.25,129.8364
38,411252.02,52.5,129.8459667
38,435401.64,42.17,129.8555333
38,404283.84,43.29,129.8980645
38,419717.41,45.4,129.9845484
38,342667.35,44.64,130.0710323
38,478483.2,50.43,130.1575161
38,423260.82,48.07,130.244
38,405215.91,46.2,130.2792258
38,412882.31,50.43,130.3144516
38,457711.68,50.58,130.3496774
38,469787.38,52.27,130.3849032
38,415513.97,51.8,130.4546207
38,409411.61,53.13,130.5502069
38,471115.38,52.27,130.6457931
38,452792.53,54.54,130.7413793
38,428465.11,64.44,130.8261935
38,412456.48,56.26,130.8966452
38,408679.36,64.36,130.9670968
38,499267.66,64.05,131.0375484
38,435790.74,64.28,131.108
38,401615.8,66.73,131.1173333
38,419964.77,77.99,131.1266667
38,491755.69,76.03,131.136
38,429914.6,77.27,131.1453333
38,412314.71,84.51,131.0983226
38,422810.12,83.84,131.0287742
38,435579.7,78.11,130.9592258
38,448110.25,84.83,130.8896774
38,430222.07,85.94,130.8295333
38,405938.35,91.61,130.7929
38,404634.36,90.47,130.7562667
38,471086.22,89.13,130.7196333
38,416036.75,95.61,130.683
38,441683.74,85.53,130.7012903
38,407186.47,93.47,130.7195806
38,469311.17,88.16,130.737871
38,436690.13,95.91,130.7561613
38,411866.46,94.87,130.7909677
38,397428.22,85.32,130.8381613
38,424904.95,89.78,130.8853548
38,490274.82,88.52,130.9325484
38,430944.39,83.64,130.9776667
38,409600.98,82.97,131.0103333
38,398468.08,81.22,131.043
38,458479.01,81.61,131.0756667
38,437320.66,71.74,131.1083333
38,428806.46,68.66,131.1499677
38,417290.38,65.95,131.1930968
39,1230596.8,44.3,209.8529663
39,1266229.07,44.58,209.9970208
39,1230591.97,43.96,210.0451024
39,1168582.02,49.79,210.0771885
39,1266254.21,50.93,210.1092746
39,1244391.83,61.88,210.1413607
39,1301590.13,58.62,209.9803208
39,1235094.66,54.83,209.7870932
39,1463942.62,63.31,209.5938656
39,1327035.27,68.15,209.400638
39,1242874.98,66.33,209.2691428
39,1280231.85,67.64,209.2199574
39,1263836.59,70.03,209.170772
39,1355704.21,74.86,209.1215867
39,1226997.7,77.49,209.118536
39,1350673.98,76.67,209.3922937
39,1365541.59,80.22,209.6660514
39,1512207.95,79.83,209.9398091
39,1371405.33,81.78,210.2135668
39,1368312.45,83.96,210.2108417
39,1280414.8,83.24,210.0975233
39,1352547.7,81.35,209.984205
39,1330473.47,81.1,209.8708867
39,1339811.68,83.86,209.8630532
39,1314651.83,82.2,209.9958663
39,1308222.24,80.99,210.1286794
39,1409989.67,84.92,210.2614925
39,1371465.66,85.66,210.3943056
39,1471816.52,85.73,210.3617581
39,1417515.93,84.31,210.3292106
39,1345167.61,82.13,210.2966631
39,1279666.47,79.94,210.2641156
39,1252915.43,81.83,210.2924504
39,1199449.54,78.5,210.3664469
39,1219583.91,72.74,210.4404433
39,1286598.59,64.8,210.5144398
39,1238742,69.96,210.5805944
39,1261109.01,71.73,210.6271444
39,1294769.08,75.14,210.6736944
39,1293707.19,61.62,210.7202444
39,1291398.71,62.21,210.7667944
39,1370659.54,55.5,210.65429
39,2149355.2,67.75,210.5152765
39,1431910.98,53.55,210.376263
39,1630564.48,50.81,210.2372494
39,1842172.46,55.31,210.1787224
39,2495489.25,58.86,210.1805602
39,1230012.16,52.45,210.182398
39,1224475.12,52.74,210.1842358
39,1193199.39,41.74,210.2379731
39,1243370.74,50.25,210.6031072
39,1158698.44,47.94,210.9682412
39,1343773.94,45.96,211.3333753
39,1227893.89,40.34,211.6985093
39,1335233.74,58.2,212.0063522
39,1240921.19,67.77,212.2912786
39,1316385.43,63.56,212.576205
39,1283716.81,58.35,212.8611313
39,1348410.05,65.28,213.1096787
39,1284334.79,71.17,213.3436744
39,1316849.36,66.57,213.5776701
39,1350646.16,69.45,213.8116658
39,1348031.55,73.19,214.026217
39,1563140.85,74.98,214.1921572
39,1379651.87,76.47,214.3580974
39,1370920.87,68.75,214.5240376
39,1325022.77,77.39,214.6899778
39,1373907.21,73.31,214.465412
39,1406124.14,82.1,214.2408462
39,1541745.59,83.59,214.0162805
39,1442092.08,82.75,213.7917147
39,1451392.67,85.21,213.7481256
39,1363167.95,84.06,213.8402689
39,1429829.36,84.93,213.9324122
39,1414564.53,84.33,214.0245556
39,1380257.12,85.96,214.1083654
39,1416005.59,84.6,214.1713416
39,1426418.53,86.24,214.2343177
39,1518790.89,87.73,214.2972939
39,1514055.97,88.27,214.3602701
39,1629066.9,87.93,214.4239935
39,1573898.63,86.49,214.4878416
39,1465089.85,88.65,214.5516896
39,1429345.86,79.15,214.6155376
39,1372500.63,83.11,214.7934111
39,1338657.95,78.75,215.1233185
39,1311775.83,81.51,215.4532259
39,1443884.39,71.68,215.7831333
39,1384721.84,73.79,216.0885258
39,1465283.29,67.65,216.2468287
39,1472663.1,71.05,216.4051315
39,1553629.59,58.04,216.5634344
39,1456957.38,63.11,216.7217373
39,1510397.27,66.09,216.9395861
39,2338832.4,66.36,217.1812533
39,1632894.58,53.14,217.4229206
39,1781528.77,49.36,217.6645878
39,1991824.05,58.58,217.8781339
39,2554482.84,54.62,218.0541851
39,1537139.56,47.6,218.2302364
39,1478537.93,55.83,218.4062876
39,1369125.37,54.66,218.5823389
39,1394841.03,58.04,218.6755292
39,1320301.61,60.65,218.7687195
39,1396150.15,60.69,218.8619099
39,1442988.44,52.89,218.9551002
39,1511041.69,52.75,219.1148297
39,1412065.04,61.1,219.3244636
39,1453047.02,64.05,219.5340975
39,1470764.35,61.64,219.7437314
39,1522421.07,65.81,219.8956335
39,1469593.37,67.91,219.9705599
39,1499727.02,69.11,220.0454862
39,1764847.94,73.49,220.1204125
39,1580732.73,71.59,220.1953389
39,1433391.04,70.04,220.2483937
39,1456997.2,69.11,220.3014485
39,1512227.34,77.15,220.3545033
39,1470792.41,75.52,220.4075581
39,1522978.54,72.36,220.4252149
39,1596036.66,78.31,220.4287124
39,1640476.77,80.33,220.4322099
39,1623442.24,81.12,220.4357073
39,1587499.82,81.33,220.4494148
39,1532316.79,79.84,220.4886472
39,1492388.98,85.72,220.5278796
39,1659221.99,81.05,220.567112
39,1471261.76,78.16,220.6063444
39,1582168.27,80.32,220.6148749
39,1487797.54,82.89,220.6234054
39,1608277.74,84.05,220.6319358
39,1641867.92,83.47,220.6404663
39,1720221.91,84.72,220.7199609
39,1724669.75,80.49,220.8526787
39,1710923.94,83.72,220.9853964
39,1609811.75,83.71,221.1181142
39,1447614.08,76.71,221.2601207
39,1555672.51,73.58,221.4578604
39,1495607.07,78.04,221.6556
39,1574408.67,72.05,221.8533396
39,1494417.07,69.88,222.0510793
39,1577486.33,71.45,222.0951719
39,1569502,72.9,222.1136566
40,1001943.8,14.48,131.5279032
40,955338.29,20.84,131.5866129
40,916289.2,27.84,131.637
40,863917.41,33.32,131.686
40,990152.28,34.78,131.735
40,899352.4,35.1,131.784
40,894865.3,40.54,131.8242903
40,873354.58,39.51,131.863129
40,1041202.13,41.39,131.9019677
40,919839.19,54.31,131.9408065
40,882636.96,43.3,131.9809
40,844958.49,45.85,132.0226667
40,816838.31,46.5,132.0644333
40,1009797.06,60.05,132.1062
40,907262.47,45.5,132.152129
40,885613.91,56.75,132.2230323
40,1008483.07,67.88,132.2939355
40,1052429.03,65.7,132.3648387
40,1007574.67,59.42,132.4357419
40,973105.3,60.97,132.4733333
40,940405.03,69.72,132.4976
40,1087578.78,65.47,132.5218667
40,1058250.91,76.67,132.5461333
40,959229.09,74.25,132.5667742
40,922341.82,71.79,132.5825806
40,953393.02,71.35,132.5983871
40,1057295.87,69.16,132.6141935
40,924011.76,67.47,132.63
40,932397,67.05,132.6616129
40,922328.02,62.57,132.6932258
40,976453.34,70.66,132.7248387
40,967310.82,62.75,132.7564516
40,855046.95,55.34,132.7670667
40,844373.31,55.63,132.7619333
40,891152.33,62.01,132.7568
40,972405.38,52.02,132.7516667
40,917883.17,44.56,132.7633548
40,882180.91,41.25,132.8170968
40,875038.84,47.1,132.8708387
40,968270.66,36.45,132.9245806
40,935481.32,38.5,132.9783226
40,852452.93,40.52,132.9172
40,1166142.85,32.94,132.8369333
40,1000582.06,33.6,132.7566667
40,1111215.72,21.64,132.6764
40,1179036.3,23.01,132.6804516
40,1648829.18,24.18,132.7477419
40,811318.3,19.29,132.8150323
40,894280.19,24.05,132.8823226
40,771315.62,18.55,132.9510645
40,764014.75,14.64,133.0285161
40,775910.43,9.51,133.1059677
40,904261.65,13.29,133.1834194
40,931939.52,16.87,133.260871
40,968694.45,21.82,133.3701429
40,888869.27,16.5,133.4921429
40,977070.62,18.49,133.6141429
40,860255.58,30.53,133.7361429
40,871024.26,35.76,133.8492258
40,834621.39,28.89,133.9587419
40,841889.08,28.6,134.0682581
40,947753.32,34.77,134.1777742
40,874446.32,43.69,134.2784667
40,965056.4,39.32,134.3571
40,847246.5,52.68,134.4357333
40,1016752.55,50.81,134.5143667
40,903864.02,54.09,134.593
40,907110.83,56.38,134.6803871
40,972373.81,63.11,134.7677742
40,1075687.74,66.16,134.8551613
40,984336.04,64.19,134.9425484
40,971422.67,59.16,135.0837333
40,977103.64,62.59,135.2652667
40,1048866.3,65.25,135.4468
40,1107366.06,67.86,135.6283333
40,953252.14,68.9,135.7837419
40,980642.1,73.34,135.8738387
40,929096.9,67.45,135.9639355
40,1063818.2,68.1,136.0540323
40,955506.95,68.3,136.144129
40,943237.12,64.05,136.183129
40,969611.3,65.01,136.2136129
40,957298.26,63.79,136.2440968
40,1021391.99,64.83,136.2745806
40,890661.79,58.28,136.3145
40,876583.98,54.09,136.367
40,912857.1,63.45,136.4195
40,1070389.98,50.21,136.472
40,936751.68,53.9,136.5150968
40,942319.65,51.61,136.5017742
40,941675.95,42.09,136.4884516
40,1011321.18,35.4,136.475129
40,1037687.07,40.75,136.4618065
40,905399.99,41.85,136.4666667
40,1230011.95,32.76,136.4788
40,1059676.62,38.51,136.4909333
40,1158708.98,34.48,136.5030667
40,1198670.19,29.53,136.5335161
40,1601585.7,24.46,136.5883871
40,908853.15,18.75,136.6432581
40,954576.86,23.29,136.698129
40,780607.52,25.9,136.753
40,811365.42,14.02,136.8564194
40,770157.29,22.91,136.9598387
40,979552.34,27.86,137.0632581
40,999785.48,23.92,137.1666774
40,975500.87,25.56,137.2583103
40,919301.81,29.88,137.3411034
40,927732.02,23.79,137.4238966
40,954233.87,30.58,137.5066897
40,891154.18,37.13,137.5843871
40,844490.86,52.27,137.6552903
40,871945.64,36.25,137.7261935
40,1132064.23,36.54,137.7970968
40,857811.17,40.65,137.868
40,896979.93,55.3,137.9230667
40,875372.91,47.51,137.9781333
40,993311.59,44.47,138.0332
40,967729.35,52.06,138.0882667
40,896295.41,57.59,138.1065806
40,991054.49,65.25,138.1101935
40,1037464.27,64.75,138.1138065
40,1079386.88,55.78,138.1174194
40,977950.28,63.39,138.1295333
40,1033552.18,69.32,138.1629
40,988764.84,64.42,138.1962667
40,1182901.56,69.08,138.2296333
40,979848.71,67.48,138.263
40,968502.38,70.45,138.2331935
40,954396.85,67.88,138.2033871
40,1068346.76,70.15,138.1735806
40,1007906.43,70.09,138.1437742
40,969387.48,69.41,138.1857097
40,945318.47,63.91,138.2814516
40,987264.67,66.11,138.3771935
40,1088248.4,65.06,138.4729355
40,901709.82,59.38,138.5673
40,899768.4,54.12,138.6534
40,919595.44,50.98,138.7395
40,1069112,57.21,138.8256
40,982523.26,47.35,138.9117
40,918170.5,46.33,138.8336129
40,921264.52,49.65,138.7281613
41,1086533.18,30.27,189.3816974
41,1075656.34,23.04,189.4642725
41,1052034.74,24.13,189.5340998
41,991941.73,21.84,189.6018023
41,1063557.49,32.49,189.6695049
41,1023997.71,33.4,189.7372075
41,1006597.69,36.7,189.734262
41,1015196.46,32.3,189.7195417
41,1168826.39,41.31,189.7048215
41,1082158.21,37.3,189.6901012
41,1043388.79,46.79,189.6628845
41,1067340.74,45.29,189.6190057
41,1063960.11,40.2,189.575127
41,1175738.22,41.5,189.5312483
41,1116439.02,40.23,189.4904116
41,1163234.33,50.59,189.467827
41,1246654.24,56.97,189.4452425
41,1305068.1,60.13,189.422658
41,1217199.39,63.36,189.4000734
41,1202963.06,54.9,189.4185259
41,1174209.52,66,189.4533931
41,1273279.79,69.39,189.4882603
41,1176079.59,60.93,189.5231276
41,1179788.38,69.06,189.6125456
41,1192213.87,70.77,189.774698
41,1211136.63,70.07,189.9368504
41,1338132.72,69.21,190.0990028
41,1285976.53,70.24,190.2611552
41,1353838.39,66.19,190.2948237
41,1173131.63,70.59,190.3284922
41,1223355.5,64.13,190.3621607
41,1172672.27,63.3,190.3958293
41,1111170.91,62.4,190.4688287
41,1110941.78,60.11,190.5713264
41,1109216.35,62.67,190.6738241
41,1162042.24,57.1,190.7763218
41,1133913.33,49.91,190.8623087
41,1156003.7,48.09,190.9070184
41,1144854.56,42.16,190.951728
41,1163878.49,46.74,190.9964377
41,1175326.23,38.99,191.0411474
41,1172155.28,31.34,191.0312172
41,1866681.57,25.3,191.0121805
41,1220115.75,33,190.9931437
41,1434908.13,33.9,190.9741069
41,1627904.68,31.51,191.0303376
41,2225016.73,29.81,191.1430189
41,1001790.16,25.19,191.2557002
41,1153596.53,23.76,191.3683815
41,1052609.16,22.44,191.4784939
41,1088025.8,32.7,191.5731924
41,1026439.93,32.23,191.667891
41,1179420.5,14.56,191.7625895
